-0.04557168	0.010233551	-0.05564443	0.033682477	0.09584417	-0.18835615	0.040606838	0.09193652	-0.082703136	-0.08459254	-0.1598514	0.008474373	0.12003462	-0.032729004	0.081196964	0.06299481
-0.029872503	-0.02709462	-0.100481674	0.09125586	0.04428497	-0.20388499	0.049437873	0.011843824	-0.08526335	-0.0057263793	-0.05714412	0.038214643	0.020159727	-0.079910666	0.048690334	0.0176893
-0.050791316	-0.078281164	-0.039458204	-0.028892156	-0.014127133	-0.11678672	-0.051824484	-0.047772944	0.00033439588	0.026305597	-0.056721352	0.09948058	0.052717824	0.044908334	0.028233789	0.10683392
-0.011420549	-0.032813072	-0.0112053435	0.075063206	0.04811673	-0.13875197	-0.030244181	0.002639397	-0.04095527	0.023725286	-0.076345876	0.05191684	-0.013191996	-0.07450751	0.061710104	0.14290293
-0.08801497	0.047665782	-0.111353375	0.104387574	0.120085135	-0.18298757	0.083998844	0.103748575	0.004003855	-0.04835861	-0.15440497	0.010383977	0.06959414	-0.101028346	0.066422574	0.06844952
0.07978699	-0.10033961	0.015937023	-0.05191396	-0.09131521	-0.052521978	-0.016621336	-0.028182982	0.04471771	0.0008191016	-0.037691686	0.12101579	-0.08648375	0.022217786	-0.007014523	0.14793661
-0.0074561373	-0.13802528	0.039259538	-0.03386866	-0.05538969	-0.117340416	-0.06067411	-0.024864558	0.025445504	0.04715657	-0.032018807	0.10153511	0.004961395	0.052391704	0.045353413	0.10938657
-0.025544677	-0.029885262	-0.09390817	0.08161868	0.036479186	-0.17303751	-0.0010812829	0.032809157	0.004531996	-0.03657728	-0.10381093	0.07421812	0.08103655	-0.06612895	0.11588232	0.0609103
-0.007009332	-0.04335596	-0.093062386	0.008663072	0.013920719	-0.21444461	0.0090716705	0.03496344	-0.05195357	-0.04339534	-0.06516027	0.040228218	0.08612252	-0.09147891	0.1239463	0.10181391
-0.011611413	-0.1038654	0.019148784	0.011249181	0.00023635126	-0.04874981	-0.05959123	0.002364377	-0.013890341	0.062926136	-0.048849065	0.022570519	-0.075322576	0.012861794	-0.00804485	0.073621616
0.036511917	-0.07566379	0.015104874	0.0033210425	-0.055071384	-0.1201099	-0.08364921	0.008647686	0.08072013	-0.007140921	-0.016271273	0.13700114	0.008094613	-0.030902652	0.015611585	0.15928185
-0.07889557	0.024431536	-0.046658646	0.0073955157	0.05105049	-0.0009976693	0.019371564	0.03222201	-0.052429862	0.0047706924	-0.11802299	-0.010215784	-0.00059038715	-0.07644616	0.075712174	-0.06036391
0.04008226	-0.009931463	-0.027743572	0.031266343	-0.04380895	-0.050570313	-0.045845952	-0.05754791	0.040266376	-0.022535903	-0.002908729	0.056103066	0.029467441	0.017179731	0.01792719	0.0978426
-0.026478663	-0.09008224	0.0047834883	-0.0466151	-0.08343337	-0.070769064	-0.062439065	-0.079815194	-0.015839528	-0.01975518	-0.005905491	0.107927166	0.025562577	0.044419117	0.02943226	0.12280872
-0.022182237	0.025629288	-0.099218145	0.08197043	0.12627003	-0.0856367	0.051825456	0.04854466	-0.10170045	-0.051238786	-0.06277936	-0.07720967	0.020467939	-0.08248719	0.15100186	-0.009520983
-0.016032623	-0.02887134	0.004059023	-0.04233338	-0.044000737	-0.011970764	-0.0608791	-0.018445821	-0.014078101	-0.021318171	-0.010412082	0.019340716	-0.081249036	0.050612427	-0.03254529	0.027837252
-0.009517871	-0.055555064	0.04859902	0.020474648	0.015112969	-0.06540761	0.02387791	-0.058921553	-0.027843341	-0.0137743335	0.028081676	-0.004919421	0.028832018	-0.025094798	-0.017998403	0.014392753
0.005401466	-0.18612278	0.052160595	-0.04846637	-0.048067387	0.0011992904	-0.097418055	-0.035961654	0.009913193	0.056465223	0.05479926	0.077250555	-0.087481655	0.09257326	-0.09419677	0.11691934
-0.023065392	-0.11536718	-0.04099217	0.03507022	-0.025025547	-0.0965412	-0.06111348	-0.040327962	0.020170704	0.04360539	0.014548801	0.039117195	-0.022386806	0.02076874	-0.0057640127	0.08383967
0.0018733406	0.020723447	-0.078866616	0.022830391	0.06350168	-0.1690376	0.02620744	0.047399785	0.0006018831	-0.046210784	-0.0792791	0.088150255	0.07699941	-0.025474485	0.011962388	0.084548585
-0.06225007	-0.052069955	0.071460225	-0.018032601	-0.01188486	-0.08294039	0.031522352	0.012685542	-0.07049885	0.04458406	0.03702068	-0.00826482	-0.05109239	0.050817303	-0.01625143	0.023507912
-0.030098332	0.056965284	-0.047976058	0.03971006	0.041616168	-0.1330509	0.013880488	0.028026195	-0.0837979	-0.029720047	-0.08539953	0.035419594	0.11138859	-0.032924313	0.066294596	0.078772955
0.05146262	-0.11310012	0.044986695	-0.035335403	-0.006129227	0.004907067	-0.08741211	-0.06452402	0.077511966	0.027145404	0.029938694	0.07131442	0.0053708465	0.03317617	-0.02686682	0.09375534
-0.08438688	0.079270974	-0.076327406	0.12671345	0.07841484	-0.10644263	0.1250345	0.13711397	-0.14364634	-0.1294384	-0.153734	-0.03790163	0.09225425	-0.10635075	0.12575401	-0.041378073
0.06298426	-0.13164465	0.0106996745	-0.017616706	-0.12307031	-0.069737665	-0.038253	-0.035819735	0.03710535	0.027101379	-0.016438715	0.17977698	-0.064404204	0.015726395	0.0051467656	0.14358273
0.035446752	-0.096131824	0.04287131	-0.0036696075	-0.05539618	0.0073354193	-0.09354336	-0.04324244	0.060154133	0.10320328	0.0032792548	0.07383718	-0.11122295	0.024300294	-0.013577465	0.08906618
0.028977374	-0.11201761	0.022880256	0.012872818	-0.04095836	0.00071461126	0.00037774068	-0.00063353335	0.003701664	0.073875174	0.0085400995	0.02980699	-0.07940516	0.03595028	0.015710544	0.09079986
-0.047291454	0.040052038	-0.02734263	0.05291114	0.011781195	-0.20818023	0.036262453	0.035278123	-0.021661904	-0.06259401	-0.024782216	0.08502895	0.027849445	-0.10059591	0.032698933	0.048110142
0.052800804	-0.13493688	0.0719303	-0.05892094	-0.08921346	-0.0070979856	-0.07891869	-0.15925367	0.09326797	0.1427938	0.079424046	0.20836526	-0.11504669	0.15298904	-0.064735465	0.18776873
-0.048186913	0.049181327	-0.07565699	0.089386135	0.071262345	-0.2348509	0.036973823	0.0715114	-0.041773077	-0.108199045	-0.13775511	0.056843057	0.057189606	-0.078503504	0.06300677	0.12638296
0.048064593	-0.07748169	0.010442776	-0.049930416	-0.06635617	-0.035409838	-0.03856316	-0.060812265	0.04559348	-0.010246488	0.013824159	0.03068385	-0.075374104	0.048596103	0.016831532	0.09865197
-0.07863576	0.057634253	-0.08719968	0.036050078	0.1273989	-0.15409058	0.08040125	0.10235451	-0.12112467	-0.09481711	-0.13976102	0.01932034	0.048665408	-0.101461954	0.07688094	-0.08195744
0.17836607	-0.32961896	0.20288327	-0.18351723	-0.29651687	0.17768133	-0.28250644	-0.28084788	0.17385	0.28359297	0.22575964	0.24440053	-0.2001225	0.26779172	-0.24515074	0.2741865
-0.030593941	-0.064760014	-0.000472593	0.004169076	-0.0009782031	-0.19119196	0.0635931	0.067327484	-0.05020888	-0.04394899	-0.061675355	0.07290018	0.088264585	0.0077937893	0.011344352	0.063000694
0.027407682	-0.011585319	-0.004183293	-0.004574133	-0.01501364	-0.059989683	-0.05993021	-0.023168502	-0.07347084	0.061671324	-0.033142302	0.024123456	-0.00071283814	0.027618308	-0.022477873	0.042606216
-0.032419793	-0.037722036	-0.041623514	0.10845152	-0.0040857964	-0.20923235	0.02770807	0.039764713	-0.048798382	-0.10071505	-0.11747514	-0.019335136	0.032196265	-0.10236999	0.043948807	0.09214764
-0.20616698	0.2408128	-0.23114303	0.18559796	0.24533461	-0.18609177	0.17664865	0.19423133	-0.2169988	-0.22660871	-0.24917278	-0.17311215	0.22815557	-0.20255502	0.23698242	-0.22192426
0.0065529803	-0.062270958	0.027961975	-0.10247241	-0.12154293	0.005112492	-0.079596005	-0.0653729	0.060475856	0.022013763	0.078715615	0.10335966	-0.10511804	0.087848715	-0.004726915	0.06023369
-0.123346105	0.19601882	-0.2094301	0.16700369	0.19601732	-0.24853328	0.16765817	0.12941907	-0.18001658	-0.14921571	-0.18240817	-0.121845305	0.12685636	-0.20763801	0.17023754	-0.1708812
-0.0066598738	0.017520318	-0.06750717	0.063362725	-0.031886388	-0.104322	0.0067611644	0.028327903	-0.022597007	-0.020458898	-0.05711497	0.030787868	0.08850433	-0.02289663	0.100107655	0.045631986
0.0661673	-0.16724099	0.003801037	-0.07319352	-0.064577766	-0.04044265	-0.05136043	-0.02761934	0.08522623	0.052522838	0.04375021	0.1657788	-0.0034450796	0.11277605	-0.036115445	0.15894787
-0.013076016	-0.06872086	-0.03911875	0.028125456	-0.03785107	-0.110917345	0.048409157	0.041516405	-0.036645696	-0.009375123	0.015123189	0.07747597	-0.031433	0.014563323	-0.012137105	0.09412894
-0.008950678	-0.07243488	-0.0065021566	-0.08825196	-0.040717293	-0.109311	-0.01872294	-0.11504811	0.043492317	0.08843031	0.03236699	0.13426994	-0.071229726	0.027963264	-0.065286964	0.20829092
